Code INSEE,Feu en été,Année
40090,0,2009
40091,1,2009
40092,0,2009
40093,1,2009
40094,1,2009
40095,0,2009
40096,1,2009
40097,0,2009
40098,0,2009
40099,0,2009
40100,0,2009
40101,0,2009
40102,0,2009
40103,0,2009
40104,0,2009
40105,1,2009
40106,0,2009
40107,0,2009
40108,1,2009
40109,0,2009
40110,0,2009
40111,0,2009
40112,0,2009
40113,0,2009
40114,1,2009
40115,0,2009
40116,0,2009
40117,0,2009
40118,0,2009
40119,1,2009
40120,0,2009
40121,0,2009
40122,1,2009
40123,1,2009
40124,0,2009
40125,1,2009
40126,0,2009
40127,0,2009
40128,0,2009
40129,0,2009
40130,0,2009
40131,0,2009
40132,0,2009
40133,0,2009
40134,1,2009
40135,0,2009
40136,0,2009
40137,0,2009
40138,0,2009
40139,0,2009
40140,1,2009
40141,0,2009
40142,1,2009
40143,1,2009
40144,0,2009
40145,0,2009
40146,0,2009
40147,0,2009
40148,0,2009
40149,1,2009
40150,1,2009
40151,0,2009
40152,0,2009
40153,0,2009
40154,0,2009
40155,0,2009
40156,0,2009
40157,0,2009
40158,1,2009
40159,0,2009
40160,0,2009
40161,1,2009
40162,0,2009
40163,0,2009
40164,1,2009
40165,1,2009
40166,0,2009
40167,1,2009
40168,1,2009
40169,0,2009
40170,0,2009
40171,0,2009
40172,0,2009
40173,0,2009
40174,0,2009
40175,0,2009
40176,0,2009
40177,0,2009
40178,1,2009
40179,0,2009
40180,1,2009
40181,0,2009
40182,1,2009
40183,0,2009
40184,0,2009
40185,0,2009
40186,0,2009
40187,1,2009
40188,0,2009
40189,0,2009
40190,0,2009
40191,0,2009
40192,1,2009
40193,0,2009
40194,1,2009
40195,0,2009
40196,0,2009
40197,0,2009
40198,0,2009
40199,0,2009
40200,1,2009
40201,0,2009
40202,0,2009
40203,0,2009
40204,0,2009
40205,0,2009
40206,0,2009
40207,0,2009
40208,0,2009
40209,0,2009
40210,1,2009
40211,1,2009
40212,0,2009
40213,0,2009
40214,0,2009
40215,1,2009
40216,0,2009
40217,0,2009
40218,0,2009
40219,0,2009
40220,0,2009
40221,0,2009
40222,0,2009
40223,0,2009
40224,0,2009
40225,0,2009
40226,0,2009
40227,1,2009
40228,0,2009
40229,0,2009
40230,1,2009
40231,0,2009
40232,0,2009
40233,0,2009
40234,0,2009
40235,0,2009
40236,0,2009
40237,0,2009
40238,0,2009
40239,0,2009
40240,0,2009
40242,0,2009
40243,1,2009
40244,0,2009
40245,0,2009
40246,1,2009
40247,0,2009
40248,0,2009
40249,0,2009
40250,1,2009
40251,0,2009
40252,0,2009
40253,0,2009
40254,0,2009
40255,0,2009
40256,0,2009
40257,0,2009
40258,0,2009
40259,0,2009
40260,0,2009
40261,0,2009
40262,1,2009
40263,0,2009
40264,0,2009
40265,1,2009
40266,1,2009
40267,1,2009
40268,0,2009
40269,0,2009
40270,1,2009
40271,0,2009
40272,0,2009
40273,0,2009
40274,1,2009
40275,0,2009
40276,0,2009
40277,0,2009
40278,0,2009
40279,1,2009
40280,0,2009
40281,0,2009
40282,0,2009
40283,1,2009
40284,0,2009
40285,1,2009
40286,0,2009
40287,1,2009
40288,0,2009
40289,0,2009
40290,0,2009
40291,0,2009
40292,0,2009
40293,0,2009
40294,0,2009
40295,0,2009
40296,0,2009
40297,0,2009
40298,0,2009
40299,0,2009
40300,0,2009
40301,0,2009
40302,0,2009
40303,0,2009
40304,0,2009
40305,0,2009
40306,0,2009
40307,1,2009
40308,0,2009
40309,0,2009
40310,1,2009
40311,0,2009
40312,0,2009
40313,0,2009
40314,0,2009
40315,0,2009
40316,0,2009
40317,0,2009
40318,0,2009
40319,1,2009
40320,1,2009
40321,0,2009
40322,0,2009
40323,0,2009
40324,0,2009
40325,0,2009
40326,1,2009
40327,1,2009
40328,0,2009
40329,0,2009
40330,1,2009
40331,0,2009
40332,1,2009
40333,1,2009
40334,0,2009
4001,0,2010
4004,0,2010
4005,0,2010
4006,0,2010
4007,0,2010
4008,0,2010
4009,0,2010
4012,0,2010
4013,0,2010
4016,0,2010
4017,0,2010
4018,0,2010
4019,0,2010
4020,0,2010
4021,0,2010
4022,0,2010
4023,0,2010
4024,0,2010
4025,0,2010
4026,0,2010
4027,0,2010
4028,0,2010
4030,0,2010
4031,0,2010
4032,0,2010
4033,0,2010
4034,0,2010
4035,0,2010
4036,0,2010
4037,0,2010
4039,0,2010
4040,0,2010
4041,0,2010
4042,0,2010
4043,0,2010
4045,0,2010
4046,0,2010
4047,0,2010
4049,0,2010
4050,0,2010
4051,0,2010
4053,0,2010
4054,0,2010
4055,0,2010
4057,0,2010
4058,0,2010
4059,0,2010
4061,0,2010
4062,0,2010
4063,0,2010
4065,0,2010
4066,0,2010
4067,0,2010
4068,0,2010
4069,0,2010
4070,0,2010
4072,0,2010
4073,0,2010
4074,0,2010
4075,0,2010
4076,0,2010
4077,0,2010
4079,0,2010
4081,0,2010
4084,0,2010
4085,0,2010
4086,0,2010
4087,0,2010
4088,0,2010
4090,0,2010
4091,0,2010
4092,0,2010
4093,0,2010
4094,0,2010
4095,0,2010
4096,0,2010
4097,0,2010
4099,0,2010
40001,0,2010
40002,0,2010
40003,0,2010
40004,0,2010
40005,0,2010
40006,0,2010
40007,0,2010
40008,0,2010
40009,0,2010
40011,0,2010
40012,0,2010
40013,0,2010
40014,0,2010
40015,0,2010
40016,0,2010
40017,0,2010
40018,0,2010
40019,0,2010
40020,0,2010
40021,0,2010
40022,0,2010
40023,0,2010
40024,0,2010
40025,0,2010
40026,0,2010
40027,0,2010
40028,0,2010
40029,0,2010
40030,0,2010
40031,0,2010
40032,0,2010
40033,0,2010
40034,0,2010
40035,0,2010
40036,0,2010
40037,0,2010
40038,0,2010
40039,0,2010
40040,0,2010
40041,0,2010
40042,0,2010
40043,1,2010
40044,0,2010
40046,1,2010
40047,0,2010
40048,0,2010
40049,0,2010
40050,0,2010
40051,0,2010
40052,0,2010
40053,0,2010
40054,0,2010
40055,0,2010
40056,0,2010
40057,0,2010
40058,0,2010
40059,0,2010
40060,1,2010
40061,0,2010
40062,0,2010
40063,0,2010
40064,0,2010
40065,0,2010
40066,0,2010
40067,0,2010
40068,0,2010
40069,0,2010
40070,0,2010
40071,0,2010
40072,0,2010
40073,0,2010
40074,0,2010
40075,1,2010
40076,0,2010
40077,0,2010
40078,0,2010
40079,0,2010
40080,1,2010
40081,0,2010
40082,0,2010
40083,0,2010
40084,0,2010
40085,0,2010
40086,0,2010
40087,0,2010
40088,0,2010
40089,0,2010
40090,0,2010
40091,0,2010
40092,0,2010
40093,0,2010
40094,1,2010
40095,0,2010
40096,0,2010
40097,0,2010
40098,0,2010
40099,0,2010
40100,0,2010
40101,0,2010
40102,0,2010
40103,0,2010
40104,0,2010
40105,0,2010
40106,0,2010
40107,0,2010
40108,0,2010
40109,0,2010
40110,0,2010
40111,1,2010
40112,0,2010
40113,0,2010
40114,0,2010
40115,0,2010
40116,0,2010
40117,0,2010
40118,0,2010
40119,0,2010
40120,0,2010
40121,0,2010
40122,0,2010
40123,0,2010
40124,0,2010
40125,1,2010
40126,0,2010
40127,0,2010
40128,1,2010
40129,0,2010
40130,0,2010
40131,0,2010
40132,0,2010
40133,0,2010
40134,1,2010
40135,1,2010
40136,0,2010
40137,1,2010
40138,0,2010
40139,0,2010
40140,0,2010
40141,0,2010
40142,1,2010
40143,0,2010
40144,0,2010
40145,0,2010
40146,0,2010
40147,0,2010
40148,0,2010
40149,1,2010
40150,1,2010
40151,0,2010
40152,0,2010
40153,0,2010
40154,0,2010
40155,1,2010
40156,0,2010
40157,1,2010
40158,1,2010
40159,0,2010
40160,0,2010
40161,0,2010
40162,0,2010
40163,0,2010
40164,1,2010
40165,1,2010
40166,0,2010
40167,1,2010
40168,1,2010
40169,0,2010
40170,0,2010
40171,1,2010
40172,0,2010
40173,0,2010
40174,0,2010
40175,0,2010
40176,0,2010
40177,0,2010
40178,1,2010
40179,0,2010
40180,1,2010
40181,0,2010
40182,0,2010
40183,0,2010
40184,1,2010
40185,0,2010
40186,0,2010
40187,0,2010
40188,0,2010
40189,0,2010
40190,0,2010
40191,0,2010
40192,0,2010
40193,0,2010
40194,0,2010
40195,0,2010
40196,0,2010
40197,0,2010
40198,0,2010
40199,0,2010
40200,1,2010
40201,0,2010
40202,0,2010
40203,0,2010
40204,0,2010
40205,0,2010
40206,0,2010
40207,0,2010
40208,0,2010
40209,0,2010
40210,0,2010
40211,0,2010
40212,0,2010
40213,0,2010
40214,0,2010
40215,0,2010
40216,0,2010
40217,1,2010
40218,0,2010
40219,0,2010
40220,0,2010
40221,0,2010
40222,0,2010
40223,0,2010
40224,0,2010
40225,0,2010
40226,0,2010
40227,1,2010
40228,0,2010
40229,0,2010
40230,0,2010
40231,0,2010
40232,0,2010
40233,0,2010
40234,0,2010
40235,0,2010
40236,0,2010
40237,0,2010
40238,0,2010
40239,0,2010
40240,0,2010
40242,0,2010
40243,1,2010
40244,0,2010
40245,0,2010
40246,1,2010
40247,0,2010
40248,0,2010
40249,0,2010
40250,0,2010
40251,0,2010
40252,0,2010
40253,0,2010
40254,0,2010
40255,0,2010
40256,0,2010
40257,0,2010
40258,0,2010
40259,0,2010
40260,0,2010
40261,0,2010
40262,1,2010
40263,0,2010
40264,0,2010
40265,0,2010
40266,1,2010
40267,0,2010
40268,0,2010
40269,0,2010
40270,0,2010
40271,0,2010
40272,0,2010
40273,0,2010
40274,1,2010
40275,0,2010
40276,0,2010
40277,0,2010
40278,1,2010
40279,0,2010
40280,0,2010
40281,1,2010
40282,0,2010
40283,0,2010
40284,0,2010
40285,0,2010
40286,0,2010
40287,1,2010
40288,0,2010
40289,0,2010
40290,0,2010
40291,0,2010
40292,0,2010
40293,0,2010
40294,0,2010
40295,0,2010
40296,1,2010
40297,0,2010
40298,0,2010
40299,0,2010
40300,0,2010
40301,0,2010
40302,0,2010
40303,0,2010
40304,0,2010
40305,0,2010
40306,0,2010
40307,1,2010
40308,0,2010
40309,0,2010
40310,0,2010
40311,1,2010
40312,0,2010
40313,0,2010
40314,0,2010
40315,0,2010
40316,0,2010
40317,1,2010
40318,0,2010
40319,1,2010
40320,1,2010
40321,0,2010
40322,0,2010
40323,0,2010
40324,0,2010
40325,0,2010
40326,0,2010
40327,0,2010
40328,0,2010
40329,0,2010
40330,0,2010
40331,0,2010
40332,1,2010
40333,0,2010
40334,0,2010
4001,0,2011
4004,0,2011
4005,0,2011
4006,0,2011
4007,0,2011
4008,0,2011
4009,0,2011
4012,0,2011
4013,0,2011
4016,0,2011
4017,0,2011
4018,0,2011
4019,0,2011
4020,0,2011
4021,0,2011
4022,0,2011
4023,0,2011
4024,0,2011
4025,0,2011
4026,0,2011
4027,0,2011
4028,0,2011
4030,0,2011
4031,0,2011
4032,0,2011
4033,0,2011
4034,0,2011
4035,0,2011
4036,0,2011
4037,0,2011
4039,0,2011
4040,0,2011
4041,0,2011
4042,0,2011
4043,0,2011
4045,0,2011
4046,0,2011
4047,0,2011
4049,0,2011
4050,0,2011
4051,0,2011
4053,0,2011
4054,0,2011
4055,0,2011
4057,0,2011
4058,0,2011
4059,0,2011
4061,0,2011
4062,0,2011
4063,0,2011
4065,0,2011
4066,0,2011
4067,0,2011
4068,0,2011
4069,0,2011
4070,0,2011
4072,0,2011
4073,0,2011
4074,0,2011
4075,0,2011
4076,0,2011
4077,0,2011
4079,0,2011
4081,0,2011
4084,0,2011
4085,0,2011
4086,0,2011
4087,0,2011
4088,0,2011
4090,0,2011
4091,0,2011
4092,0,2011
4093,0,2011
4094,0,2011
4095,0,2011
4096,0,2011
4097,0,2011
4099,0,2011
40001,0,2011
40002,0,2011
40003,0,2011
40004,0,2011
40005,0,2011
40006,0,2011
40007,0,2011
40008,0,2011
40009,0,2011
40011,0,2011
40012,0,2011
40013,0,2011
40014,0,2011
40015,0,2011
40016,0,2011
40017,0,2011
40018,0,2011
40019,0,2011
40020,0,2011
40021,1,2011
40022,0,2011
40023,0,2011
40024,0,2011
40025,0,2011
40026,0,2011
40027,0,2011
40028,0,2011
40029,0,2011
40030,0,2011
40031,0,2011
40032,0,2011
40033,0,2011
40034,1,2011
40035,0,2011
40036,0,2011
40037,0,2011
40038,0,2011
40039,0,2011
40040,0,2011
40041,0,2011
40042,0,2011
40043,0,2011
40044,0,2011
40046,1,2011
40047,0,2011
40048,0,2011
40049,0,2011
40050,0,2011
40051,0,2011
40052,0,2011
40053,1,2011
40054,0,2011
40055,0,2011
40056,1,2011
40057,0,2011
40058,0,2011
40059,0,2011
40060,1,2011
40061,0,2011
40062,0,2011
40063,0,2011
40064,0,2011
40065,1,2011
40066,0,2011
40067,0,2011
40068,0,2011
40069,0,2011
40070,0,2011
40071,0,2011
40072,0,2011
40073,0,2011
40074,0,2011
40075,1,2011
40076,0,2011
40077,0,2011
40078,0,2011
40079,0,2011
40080,0,2011
40081,0,2011
40082,0,2011
40083,0,2011
40084,0,2011
40085,0,2011
40086,0,2011
40087,0,2011
40088,0,2011
40089,0,2011
40090,0,2011
40091,0,2011
40092,0,2011
40093,0,2011
40094,1,2011
40095,0,2011
40096,0,2011
40097,0,2011
40098,0,2011
40099,0,2011
40100,0,2011
40101,0,2011
40102,0,2011
40103,0,2011
40104,0,2011
40105,0,2011
40106,0,2011
40107,0,2011
40108,1,2011
40109,0,2011
40110,0,2011
40111,1,2011
40112,0,2011
40113,0,2011
40114,1,2011
40115,0,2011
40116,0,2011
40117,0,2011
40118,0,2011
40119,0,2011
40120,0,2011
40121,0,2011
40122,0,2011
40123,1,2011
40124,0,2011
40125,0,2011
40126,0,2011
40127,0,2011
40128,0,2011
40129,0,2011
40130,0,2011
40131,0,2011
40132,0,2011
40133,1,2011
40134,0,2011
40135,0,2011
40136,0,2011
40137,1,2011
40138,0,2011
40139,0,2011
40140,0,2011
40141,0,2011
40142,0,2011
40143,0,2011
40144,0,2011
40145,0,2011
40146,0,2011
40147,0,2011
40148,0,2011
40149,1,2011
40150,0,2011
40151,0,2011
40152,0,2011
40153,0,2011
40154,1,2011
40155,1,2011
40156,0,2011
40157,1,2011
40158,0,2011
40159,0,2011
40160,0,2011
40161,1,2011
40162,0,2011
40163,0,2011
40164,0,2011
40165,0,2011
40166,0,2011
40167,1,2011
40168,1,2011
40169,1,2011
40170,0,2011
40171,0,2011
40172,0,2011
40173,0,2011
40174,0,2011
40175,0,2011
40176,0,2011
40177,0,2011
40178,0,2011
40179,0,2011
40180,0,2011
40181,1,2011
40182,1,2011
40183,0,2011
40184,1,2011
40185,0,2011
40186,0,2011
40187,0,2011
40188,0,2011
40189,0,2011
40190,0,2011
40191,0,2011
40192,0,2011
40193,0,2011
40194,0,2011
40195,0,2011
40196,0,2011
40197,0,2011
40198,0,2011
40199,0,2011
40200,0,2011
40201,0,2011
40202,0,2011
40203,0,2011
40204,0,2011
40205,0,2011
40206,0,2011
40207,0,2011
40208,0,2011
40209,0,2011
40210,0,2011
40211,0,2011
40212,0,2011
40213,0,2011
40214,0,2011
40215,0,2011
40216,0,2011
40217,1,2011
40218,0,2011
40219,0,2011
40220,0,2011
40221,0,2011
40222,0,2011
40223,0,2011
40224,0,2011
40225,0,2011
40226,0,2011
40227,0,2011
40228,0,2011
40229,1,2011
40230,0,2011
40231,0,2011
40232,0,2011
40233,0,2011
40234,0,2011
40235,0,2011
40236,0,2011
40237,0,2011
40238,0,2011
40239,0,2011
40240,0,2011
40242,0,2011
40243,0,2011
40244,0,2011
40245,0,2011
40246,0,2011
40247,0,2011
40248,0,2011
40249,0,2011
40250,0,2011
40251,0,2011
40252,0,2011
40253,1,2011
40254,0,2011
40255,0,2011
40256,0,2011
40257,0,2011
40258,0,2011
40259,0,2011
40260,0,2011
40261,0,2011
40262,0,2011
40263,0,2011
40264,0,2011
40265,0,2011
40266,0,2011
40267,0,2011
40268,0,2011
40269,0,2011
40270,0,2011
40271,0,2011
40272,0,2011
40273,0,2011
40274,0,2011
40275,0,2011
40276,0,2011
40277,0,2011
40278,1,2011
40279,0,2011
40280,0,2011
40281,0,2011
40282,0,2011
40283,0,2011
40284,0,2011
40285,0,2011
40286,0,2011
40287,1,2011
40288,0,2011
40289,0,2011
40290,0,2011
40291,0,2011
40292,0,2011
40293,0,2011
40294,0,2011
40295,0,2011
40296,1,2011
40297,0,2011
40298,0,2011
40299,0,2011
40300,0,2011
40301,0,2011
40302,0,2011
40303,0,2011
40304,0,2011
40305,0,2011
40306,0,2011
40307,0,2011
40308,0,2011
40309,1,2011
40310,1,2011
40311,0,2011
40312,0,2011
40313,0,2011
40314,0,2011
40315,0,2011
40316,0,2011
40317,0,2011
40318,0,2011
40319,0,2011
40320,0,2011
40321,0,2011
40322,0,2011
40323,0,2011
40324,0,2011
40325,0,2011
40326,1,2011
40327,0,2011
40328,0,2011
40329,0,2011
40330,0,2011
40331,0,2011
40332,0,2011
40333,0,2011
40334,0,2011
4001,0,2012
4004,0,2012
4005,0,2012
4006,0,2012
4007,0,2012
4008,0,2012
4009,0,2012
4012,0,2012
4013,0,2012
4016,0,2012
4017,0,2012
4018,0,2012
4019,0,2012
4020,0,2012
4021,0,2012
4022,0,2012
4023,0,2012
4024,0,2012
4025,0,2012
4026,0,2012
4027,0,2012
4028,0,2012
4030,0,2012
4031,0,2012
4032,0,2012
4033,0,2012
4034,0,2012
4035,0,2012
4036,0,2012
4037,0,2012
4039,0,2012
4040,0,2012
4041,0,2012
4042,0,2012
4043,0,2012
4045,0,2012
4046,0,2012
4047,0,2012
4049,0,2012
4050,0,2012
4051,0,2012
4053,0,2012
4054,0,2012
4055,0,2012
4057,0,2012
4058,0,2012
4059,0,2012
4061,0,2012
4062,0,2012
4063,0,2012
4065,0,2012
4066,0,2012
4067,0,2012
4068,0,2012
4069,0,2012
4070,0,2012
4072,0,2012
4073,0,2012
4074,0,2012
4075,0,2012
4076,0,2012
4077,0,2012
4079,0,2012
4081,0,2012
4084,0,2012
4085,0,2012
4086,0,2012
4087,0,2012
4088,0,2012
4090,0,2012
4091,0,2012
4092,0,2012
4093,0,2012
4094,0,2012
4095,0,2012
4096,0,2012
4097,0,2012
4099,0,2012
40001,0,2012
40002,0,2012
40003,0,2012
40004,0,2012
40005,0,2012
40006,0,2012
40007,0,2012
40008,0,2012
40009,0,2012
40011,0,2012
40012,0,2012
40013,0,2012
40014,0,2012
40015,0,2012
40016,0,2012
40017,0,2012
40018,0,2012
40019,0,2012
40020,0,2012
40021,1,2012
40022,0,2012
40023,0,2012
40024,0,2012
40025,0,2012
40026,0,2012
40027,0,2012
40028,0,2012
40029,0,2012
40030,1,2012
40031,0,2012
40032,0,2012
40033,0,2012
40034,0,2012
40035,0,2012
40036,0,2012
40037,0,2012
40038,0,2012
40039,0,2012
40040,0,2012
40041,0,2012
40042,0,2012
40043,0,2012
40044,0,2012
40046,1,2012
40047,0,2012
40048,1,2012
40049,0,2012
40050,0,2012
40051,0,2012
40052,0,2012
40053,0,2012
40054,0,2012
40055,0,2012
40056,0,2012
40057,0,2012
40058,0,2012
40059,0,2012
40060,0,2012
40061,0,2012
40062,0,2012
40063,0,2012
40064,0,2012
40065,0,2012
40066,0,2012
40067,1,2012
40068,0,2012
40069,0,2012
40070,1,2012
40071,0,2012
40072,1,2012
40073,0,2012
40074,0,2012
40075,0,2012
40076,0,2012
40077,0,2012
40078,0,2012
40079,0,2012
40080,0,2012
40081,0,2012
40082,0,2012
40083,0,2012
40084,0,2012
40085,0,2012
40086,0,2012
40087,0,2012
40088,0,2012
40089,0,2012
40090,0,2012
40091,0,2012
40092,0,2012
40093,0,2012
40094,1,2012
40095,0,2012
40096,0,2012
40097,0,2012
40098,0,2012
40099,0,2012
40100,0,2012
40101,0,2012
40102,0,2012
40103,0,2012
40104,0,2012
40105,0,2012
40106,0,2012
40107,0,2012
40108,1,2012
40109,0,2012
40110,0,2012
40111,0,2012
40112,0,2012
40113,0,2012
40114,0,2012
40115,0,2012
40116,0,2012
40117,0,2012
40118,0,2012
40119,0,2012
40120,0,2012
40121,0,2012
40122,0,2012
40123,1,2012
40124,0,2012
40125,0,2012
40126,0,2012
40127,0,2012
40128,0,2012
40129,0,2012
40130,0,2012
40131,0,2012
40132,0,2012
40133,0,2012
40134,0,2012
40135,0,2012
40136,0,2012
40137,0,2012
40138,0,2012
40139,0,2012
40140,0,2012
40141,0,2012
40142,0,2012
40143,0,2012
40144,0,2012
40145,0,2012
40146,0,2012
40147,0,2012
40148,0,2012
40149,0,2012
40150,0,2012
40151,0,2012
40152,1,2012
40153,0,2012
40154,1,2012
40155,0,2012
40156,0,2012
40157,0,2012
40158,0,2012
40159,0,2012
40160,0,2012
40161,0,2012
40162,0,2012
40163,0,2012
40164,0,2012
40165,0,2012
40166,0,2012
40167,1,2012
40168,0,2012
40169,0,2012
40170,0,2012
40171,0,2012
40172,0,2012
40173,0,2012
40174,0,2012
40175,0,2012
40176,0,2012
40177,0,2012
40178,0,2012
40179,0,2012
40180,0,2012
40181,1,2012
40182,0,2012
40183,0,2012
40184,1,2012
40185,0,2012
40186,0,2012
40187,0,2012
40188,0,2012
40189,0,2012
40190,0,2012
40191,0,2012
40192,0,2012
40193,0,2012
40194,0,2012
40195,0,2012
40196,0,2012
40197,0,2012
40198,0,2012
40199,0,2012
40200,0,2012
40201,0,2012
40202,0,2012
40203,0,2012
40204,0,2012
40205,0,2012
40206,0,2012
40207,0,2012
40208,0,2012
40209,0,2012
40210,1,2012
40211,0,2012
40212,0,2012
40213,0,2012
40214,0,2012
40215,0,2012
40216,0,2012
40217,0,2012
40218,0,2012
40219,0,2012
40220,0,2012
40221,0,2012
40222,0,2012
40223,0,2012
40224,0,2012
40225,0,2012
40226,0,2012
40227,0,2012
40228,0,2012
40229,0,2012
40230,0,2012
40231,0,2012
40232,0,2012
40233,0,2012
40234,0,2012
40235,0,2012
40236,0,2012
40237,0,2012
40238,0,2012
40239,0,2012
40240,0,2012
40242,1,2012
40243,1,2012
40244,0,2012
40245,0,2012
40246,0,2012
40247,0,2012
40248,0,2012
40249,0,2012
40250,0,2012
40251,0,2012
